rubro,codigo_proveedor,nombre_o_denominacion_proveedor,medio,provincia_medio,descripcion_anunciante,campania,periodo,tipo_de_orden,ord_pub,total_neto,total_con_iva,es_canje
Radio,17468,VIALE MEDIOS S.A.,FM 103.1 RADIO UNO,Capital Federal,I.N.S.S.J.P. (Pami),Pami - Vacunacion 2017,2017-07-01,DA 448-09,2017_22482,10000.0,12100.0,no
Radio,11814,VOCACION S.R.L.,FM 106.7 MILENIUM,Capital Federal,I.N.S.S.J.P. (Pami),Pami - Vacunacion 2017,2017-07-01,DA 448-09,2017_22483,15000.0,18150.0,no
Radio,14094,COMARIN COMUNIC. Y MARKET. SRL,FM 97.9 RADIO CULTURA,Capital Federal,I.N.S.S.J.P. (Pami),Pami - Vacunacion 2017,2017-07-01,DA 448-09,2017_22484,10000.0,12100.0,no
Radio,15874,QUART PRODUCCIONES SRL,AM 790 RADIO MITRE,Capital Federal,I.N.S.S.J.P. (Pami),Pami - Vacunacion 2017,2017-07-01,DA 448-09,2017_22486,20000.0,24200.0,no
Radio,17438,EL ARBOL DIGITAL S.R.L.,FM 106.7 MILENIUM,Capital Federal,I.N.S.S.J.P. (Pami),Pami - Vacunacion 2017,2017-07-01,DA 448-09,2017_22487,15000.0,18150.0,no
Radio,11139,RADIO MITRE S.A.,AM 790 RADIO MITRE,Capital Federal,I.N.S.S.J.P. (Pami),Pami - Vacunacion 2017,2017-07-01,DA 448-09,2017_22489,25000.0,30250.0,no
Radio,11139,RADIO MITRE S.A.,AM 790 RADIO MITRE,Capital Federal,I.N.S.S.J.P. (Pami),Pami - Vacunacion 2017,2017-07-01,DA 448-09,2017_22490,25000.0,30250.0,no
Radio,11814,VOCACION S.R.L.,AM 790 RADIO MITRE,Capital Federal,I.N.S.S.J.P. (Pami),Pami - Vacunacion 2017,2017-07-01,DA 448-09,2017_22491,15000.0,18150.0,no
Radio,11935,SILMAR PRODUCCIONES S.R.L.,FM 106.7 MILENIUM,Capital Federal,I.N.S.S.J.P. (Pami),Pami - Vacunacion 2017,2017-07-01,DA 448-09,2017_22492,20000.0,24200.0,no
Radio,11935,SILMAR PRODUCCIONES S.R.L.,FM 100.7 BLUE,Capital Federal,I.N.S.S.J.P. (Pami),Pami - Vacunacion 2017,2017-07-01,DA 448-09,2017_22493,20000.0,24200.0,no
Radio,11935,SILMAR PRODUCCIONES S.R.L.,AM 790 RADIO MITRE,Capital Federal,I.N.S.S.J.P. (Pami),Pami - Vacunacion 2017,2017-07-01,DA 448-09,2017_22494,15000.0,18150.0,no
Radio,11935,SILMAR PRODUCCIONES S.R.L.,FM 106.7 MILENIUM,Capital Federal,I.N.S.S.J.P. (Pami),Pami - Vacunacion 2017,2017-07-01,DA 448-09,2017_22495,20000.0,24200.0,no
Radio,14094,COMARIN COMUNIC. Y MARKET. SRL,AM 590 RADIO CONTINENTAL,Capital Federal,I.N.S.S.J.P. (Pami),Pami - Vacunacion 2017,2017-07-01,DA 448-09,2017_22497,20000.0,24200.0,no
Radio,14094,COMARIN COMUNIC. Y MARKET. SRL,AM 590 RADIO CONTINENTAL,Capital Federal,I.N.S.S.J.P. (Pami),Pami - Vacunacion 2017,2017-07-01,DA 448-09,2017_22498,15000.0,18150.0,no
Radio,14163,MERCURIALI FRANCO MIGUEL,FM PALERMO,Capital Federal,I.N.S.S.J.P. (Pami),Pami - Vacunacion 2017,2017-07-01,DA 448-09,2017_22499,20000.0,24200.0,no
Radio,14938,FOJA CERO PRODUCCIONES S.R.L.,FM 106.7 MILENIUM,Capital Federal,I.N.S.S.J.P. (Pami),Pami - Vacunacion 2017,2017-07-01,DA 448-09,2017_22500,20000.0,24200.0,no
Radio,15417,RIO RANCHO S.R.L.,FM 106.7 MILENIUM,Capital Federal,I.N.S.S.J.P. (Pami),Pami - Vacunacion 2017,2017-07-01,DA 448-09,2017_22502,20000.0,24200.0,no
Radio,18662,BRILLARA SRL,FM 100.7 BLUE,Capital Federal,I.N.S.S.J.P. (Pami),Pami - Vacunacion 2017,2017-07-01,DA 448-09,2017_22503,20000.0,24200.0,no
Radio,17438,EL ARBOL DIGITAL S.R.L.,FM 106.7 MILENIUM,Capital Federal,I.N.S.S.J.P. (Pami),Pami - Vacunacion 2017,2017-07-01,DA 448-09,2017_22505,15000.0,18150.0,no
Radio,17438,EL ARBOL DIGITAL S.R.L.,FM 106.7 MILENIUM,Capital Federal,I.N.S.S.J.P. (Pami),Pami - Vacunacion 2017,2017-07-01,DA 448-09,2017_22506,10000.0,12100.0,no
Radio,18716,NET PRODUCTORA S.H.,FM PALERMO,Capital Federal,I.N.S.S.J.P. (Pami),Pami - Vacunacion 2017,2017-07-01,DA 448-09,2017_22507,15000.0,18150.0,no
Radio,16157,DI MATTEO LUCIO DAMIAN,FM 101.1 LATINA,Capital Federal,Nucleoelectrica Argentina S.A.,Nasa - Energia Que Une,2017-07-01,DA 448-09,2017_20032,7500.0,9075.0,no
Radio,14561,DH COM S.A.,FM 101.5 RADIO POP,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Haciendo Lo Que Hay Que Hacer,2017-07-01,DA 448-09,2017_21733,34578.0,41839.38,no
Radio,11139,RADIO MITRE S.A.,AM 790 RADIO MITRE,Capital Federal,Ministerio de la Producccion,Ministerio de Produccion - Recategorizacion Pyme,2017-07-01,DA 448-09,2017_20133,107471.88,130040.97,no
Radio,14561,DH COM S.A.,FM 101.5 RADIO POP,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Haciendo Lo Que Hay Que Hacer,2017-07-01,DA 448-09,2017_25976,90882.0,109967.22,no
Radio,12888,VOTIONIS S.A.,FM 98.3 MEGA,Capital Federal,Secretaria de Energia,Presidencia de la Nacion - Tecnopolis 2017 - Villa Martelli,2017-07-01,DA 448-09,2017_25388,68544.0,82938.24,no
Radio,14561,DH COM S.A.,FM 101.5 RADIO POP,Capital Federal,Secretaria de Energia,Presidencia de la Nacion - Tecnopolis 2017 - Villa Martelli,2017-07-01,DA 448-09,2017_25393,78336.0,94786.56,no
Radio,11119,LS4 RADIO CONTINENTAL S.A.,40 PRINCIPALES,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - el Estado en Tu Barrio,2017-07-01,DA 448-09,2017_24347,49572.0,59982.12,no
Radio,12888,VOTIONIS S.A.,FM 98.3 MEGA,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - el Estado en Tu Barrio,2017-07-01,DA 448-09,2017_24349,77112.0,93305.52,no
Radio,14561,DH COM S.A.,FM 101.5 RADIO POP,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Haciendo Lo Que Hay Que Hacer,2017-07-01,DA 448-09,2017_23365,78412.5,94879.13,no
Radio,11119,LS4 RADIO CONTINENTAL S.A.,AM 590 RADIO CONTINENTAL,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Haciendo Lo Que Hay Que Hacer,2017-07-01,DA 448-09,2017_21705,42228.0,51095.88,no
Radio,11139,RADIO MITRE S.A.,AM 790 RADIO MITRE,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Haciendo Lo Que Hay Que Hacer,2017-07-01,DA 448-09,2017_21703,77686.81,94001.04,no
Radio,15519,RADIO PRODUCTORA 2000 S.A.,FM 97.5 VALE,Capital Federal,Ministerio de la Producccion,Ministerio de Produccion - Recategorizacion Pyme,2017-07-01,DA 448-09,2017_20630,48195.0,58315.95,no
Radio,11119,LS4 RADIO CONTINENTAL S.A.,AM 590 RADIO CONTINENTAL,Capital Federal,Ministerio de la Producccion,Ministerio de Produccion - Recategorizacion Pyme,2017-07-01,DA 448-09,2017_20134,65598.75,79374.49,no
Radio,11120,RADIODIFUSORA METRO S.A.,FM 95.1 METRO,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Haciendo Lo Que Hay Que Hacer,2017-07-01,DA 448-09,2017_25755,124581.78,150743.95,no
Radio,12888,VOTIONIS S.A.,AM 710 RADIO 10,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Tecnopolis 2017 - Villa Martelli,2017-07-01,DA 448-09,2017_25518,118728.0,143660.88,no
Radio,15519,RADIO PRODUCTORA 2000 S.A.,FM 97.5 VALE,Capital Federal,Secretaria de Energia,Presidencia de la Nacion - Tecnopolis 2017 - Villa Martelli,2017-07-01,DA 448-09,2017_25387,62424.0,75533.04,no
Radio,11139,RADIO MITRE S.A.,FM 99.9 LA 100,Capital Federal,Secretaria de Energia,Presidencia de la Nacion - Tecnopolis 2017 - Villa Martelli,2017-07-01,DA 448-09,2017_25392,192820.8,233313.17,no
Radio,11119,LS4 RADIO CONTINENTAL S.A.,AM 590 RADIO CONTINENTAL,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Haciendo Lo Que Hay Que Hacer,2017-07-01,DA 448-09,2017_24923,69691.5,84326.72,no
Radio,11120,RADIODIFUSORA METRO S.A.,FM 95.1 METRO,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Haciendo Lo Que Hay Que Hacer,2017-07-01,DA 448-09,2017_24967,17144.57,20744.93,no
Radio,14561,DH COM S.A.,FM 101.5 RADIO POP,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Haciendo Lo Que Hay Que Hacer,2017-07-01,DA 448-09,2017_24900,108630.0,131442.3,no
Radio,11139,RADIO MITRE S.A.,AM 790 RADIO MITRE,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - el Estado en Tu Barrio,2017-07-01,DA 448-09,2017_24351,232139.25,280888.49,no
Radio,12888,VOTIONIS S.A.,FM 98.3 MEGA,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Haciendo Lo Que Hay Que Hacer,2017-07-01,DA 448-09,2017_23366,59501.7,71997.06,no
Radio,11119,LS4 RADIO CONTINENTAL S.A.,40 PRINCIPALES,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Haciendo Lo Que Hay Que Hacer,2017-07-01,DA 448-09,2017_23362,42419.25,51327.29,no
Radio,11119,LS4 RADIO CONTINENTAL S.A.,AM 590 RADIO CONTINENTAL,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Haciendo Lo Que Hay Que Hacer,2017-07-01,DA 448-09,2017_23215,66134.25,80022.44,no
Radio,12888,VOTIONIS S.A.,AM 710 RADIO 10,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Haciendo Lo Que Hay Que Hacer,2017-07-01,DA 448-09,2017_21704,79980.75,96776.71,no
Radio,11013,RED CELESTE Y BLANCA S.A.,AM 910 LA RED,Capital Federal,I.N.S.S.J.P. (Pami),Pami - Vacunacion Antigripal 2017,2017-07-01,DA 448-09,2017_20636,33125.0,40081.25,no
Radio,14561,DH COM S.A.,FM 101.5 RADIO POP,Capital Federal,Ministerio de Turismo,Ministerio de Turismo - Invierno 2017,2017-07-01,DA 448-09,2017_20391,139995.0,169393.95,no
Radio,18657,DIFUSORA BAIRES S.A.,FM 94.3 DISNEY,Capital Federal,Ministerio de la Producccion,Ministerio de Produccion - Recategorizacion Pyme,2017-07-01,DA 448-09,2017_20110,15120.0,18295.2,no
Radio,18496,POMELO COMUNICACIONES Y SERVICIOS S.R.L.,FM 107.9 ESPN,Capital Federal,Ministerio de la Producccion,Ministerio de Produccion - Recategorizacion Pyme,2017-07-01,DA 448-09,2017_20112,43750.0,52937.5,no
Radio,11119,LS4 RADIO CONTINENTAL S.A.,40 PRINCIPALES,Capital Federal,Ministerio de la Producccion,Ministerio de Produccion - Recategorizacion Pyme,2017-07-01,DA 448-09,2017_20114,59708.25,72246.98,no
Radio,12888,VOTIONIS S.A.,FM 98.3 MEGA,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - el Estado en Tu Barrio,2017-07-01,DA 448-09,2017_26162,115668.0,139958.28,no
Radio,11119,LS4 RADIO CONTINENTAL S.A.,40 PRINCIPALES,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - el Estado en Tu Barrio,2017-07-01,DA 448-09,2017_26154,74358.0,89973.18,no
Radio,11119,LS4 RADIO CONTINENTAL S.A.,AM 590 RADIO CONTINENTAL,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Haciendo Lo Que Hay Que Hacer,2017-07-01,DA 448-09,2017_25895,96657.75,116955.88,no
Radio,18496,POMELO COMUNICACIONES Y SERVICIOS S.R.L.,FM 107.9 ESPN,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Haciendo Lo Que Hay Que Hacer,2017-07-01,DA 448-09,2017_25973,36000.0,43560.0,no
Radio,11119,LS4 RADIO CONTINENTAL S.A.,40 PRINCIPALES,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Haciendo Lo Que Hay Que Hacer,2017-07-01,DA 448-09,2017_25969,56732.4,68646.2,no
Radio,12888,VOTIONIS S.A.,FM 98.3 MEGA,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - el Estado en Tu Barrio,2017-07-01,DA 448-09,2017_25343,115668.0,139958.28,no
Radio,11119,LS4 RADIO CONTINENTAL S.A.,40 PRINCIPALES,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - el Estado en Tu Barrio,2017-07-01,DA 448-09,2017_25291,74358.0,89973.18,no
Radio,11119,LS4 RADIO CONTINENTAL S.A.,40 PRINCIPALES,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Haciendo Lo Que Hay Que Hacer,2017-07-01,DA 448-09,2017_24893,55210.05,66804.16,no
Radio,16788,IMC RADIOS S.A.,FM 102.3 ASPEN,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - el Estado en Tu Barrio,2017-07-01,DA 448-09,2017_24350,19828.8,23992.85,no
Radio,18496,POMELO COMUNICACIONES Y SERVICIOS S.R.L.,FM 107.9 ESPN,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Haciendo Lo Que Hay Que Hacer,2017-07-01,DA 448-09,2017_23368,32250.0,39022.5,no
Radio,11139,RADIO MITRE S.A.,FM 99.9 LA 100,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Haciendo Lo Que Hay Que Hacer,2017-07-01,DA 448-09,2017_23361,149048.14,180348.25,no
Radio,11139,RADIO MITRE S.A.,AM 790 RADIO MITRE,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Haciendo Lo Que Hay Que Hacer,2017-07-01,DA 448-09,2017_23212,122517.94,148246.71,no
Radio,12888,VOTIONIS S.A.,AM 710 RADIO 10,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Haciendo Lo Que Hay Que Hacer,2017-07-01,DA 448-09,2017_23213,102701.25,124268.51,no
Radio,11119,LS4 RADIO CONTINENTAL S.A.,40 PRINCIPALES,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - el Estado en Tu Barrio,2017-07-01,DA 448-09,2017_22159,74358.0,89973.18,no
Radio,12888,VOTIONIS S.A.,FM 98.3 MEGA,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - el Estado en Tu Barrio,2017-07-01,DA 448-09,2017_22161,115668.0,139958.28,no
Radio,16788,IMC RADIOS S.A.,FM 102.3 ASPEN,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - el Estado en Tu Barrio,2017-07-01,DA 448-09,2017_22162,19828.8,23992.85,no
Radio,11139,RADIO MITRE S.A.,FM 99.9 LA 100,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Haciendo Lo Que Hay Que Hacer,2017-07-01,DA 448-09,2017_21729,146707.24,177515.76,no
Radio,11139,RADIO MITRE S.A.,FM 99.9 LA 100,Capital Federal,Ministerio de la Producccion,Ministerio de Produccion - Recategorizacion Pyme,2017-07-01,DA 448-09,2017_20109,189276.94,229025.1,no
Radio,12888,VOTIONIS S.A.,AM 710 RADIO 10,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Haciendo Lo Que Hay Que Hacer,2017-07-01,DA 448-09,2017_25893,142634.25,172587.44,no
Radio,11139,RADIO MITRE S.A.,AM 790 RADIO MITRE,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - el Estado en Tu Barrio,2017-07-01,DA 448-09,2017_26157,320573.25,387893.63,no
Radio,12888,VOTIONIS S.A.,FM 98.3 MEGA,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Haciendo Lo Que Hay Que Hacer,2017-07-01,DA 448-09,2017_25972,95984.55,116141.31,no
Radio,11139,RADIO MITRE S.A.,FM 99.9 LA 100,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Haciendo Lo Que Hay Que Hacer,2017-07-01,DA 448-09,2017_25968,183142.91,221602.92,no
Radio,11139,RADIO MITRE S.A.,AM 790 RADIO MITRE,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Haciendo Lo Que Hay Que Hacer,2017-07-01,DA 448-09,2017_25892,169317.88,204874.63,no
Radio,11018,RADIO LIBERTAD S.A.,FM 100.7 BLUE,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Haciendo Lo Que Hay Que Hacer,2017-07-01,DA 448-09,2017_25754,40303.27,48766.96,no
Radio,11139,RADIO MITRE S.A.,AM 790 RADIO MITRE,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - el Estado en Tu Barrio,2017-07-01,DA 448-09,2017_25293,320573.25,387893.63,no
Radio,11018,RADIO LIBERTAD S.A.,FM 100.7 BLUE,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Haciendo Lo Que Hay Que Hacer,2017-07-01,DA 448-09,2017_24969,9135.93,11054.48,no
Radio,11139,RADIO MITRE S.A.,AM 790 RADIO MITRE,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Haciendo Lo Que Hay Que Hacer,2017-07-01,DA 448-09,2017_24920,164892.59,199520.03,no
Radio,12888,VOTIONIS S.A.,AM 710 RADIO 10,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Haciendo Lo Que Hay Que Hacer,2017-07-01,DA 448-09,2017_24921,140071.5,169486.52,no
Radio,11139,RADIO MITRE S.A.,FM 99.9 LA 100,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Haciendo Lo Que Hay Que Hacer,2017-07-01,DA 448-09,2017_24892,197762.71,239292.88,no
Radio,12888,VOTIONIS S.A.,FM 98.3 MEGA,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Haciendo Lo Que Hay Que Hacer,2017-07-01,DA 448-09,2017_24896,90897.3,109985.73,no
Radio,18496,POMELO COMUNICACIONES Y SERVICIOS S.R.L.,FM 107.9 ESPN,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Haciendo Lo Que Hay Que Hacer,2017-07-01,DA 448-09,2017_24897,41250.0,49912.5,no
Radio,12888,VOTIONIS S.A.,AM 710 RADIO 10,Capital Federal,Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia - Regularizacion de Motos,2017-07-01,DA 448-09,2017_22720,159043.5,192442.64,no
Radio,11139,RADIO MITRE S.A.,AM 790 RADIO MITRE,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - el Estado en Tu Barrio,2017-07-01,DA 448-09,2017_22163,320573.25,387893.63,no
Radio,15519,RADIO PRODUCTORA 2000 S.A.,FM 97.5 VALE,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Haciendo Lo Que Hay Que Hacer,2017-07-01,DA 448-09,2017_21732,57069.0,69053.49,no
Radio,12888,VOTIONIS S.A.,FM 98.3 MEGA,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Haciendo Lo Que Hay Que Hacer,2017-07-01,DA 448-09,2017_21734,55118.25,66693.08,no
Radio,18496,POMELO COMUNICACIONES Y SERVICIOS S.R.L.,FM 107.9 ESPN,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Haciendo Lo Que Hay Que Hacer,2017-07-01,DA 448-09,2017_21736,38500.0,46585.0,no
Radio,18725,ARGENTINOS MEDIA S.A.,AM 950 RADIO BELGRANO,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Haciendo Lo Que Hay Que Hacer,2017-07-01,DA 448-09,2017_21706,44049.6,53300.02,no
Radio,15158,CADENA DE RADIO ECO S.A.,AM 1220 ECO MEDIOS - CADENA ECO,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Haciendo Lo Que Hay Que Hacer,2017-07-01,DA 448-09,2017_21727,10092.0,12211.32,no
Radio,16788,IMC RADIOS S.A.,FM 102.3 ASPEN,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - el Estado en Tu Barrio,2017-07-01,DA 448-09,2017_26156,26438.4,31990.46,no
Radio,16788,IMC RADIOS S.A.,FM 102.3 ASPEN,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - el Estado en Tu Barrio,2017-07-01,DA 448-09,2017_25344,26438.4,31990.46,no
Radio,14561,DH COM S.A.,FM 101.5 RADIO POP,Capital Federal,Secretaria de Energia,Ministerio de Energia y Mineria - Difusion de Ahorro y Eficiencia Energetica - Gas,2017-07-01,DA 448-09,2017_23374,222176.5,268833.57,no
Radio,11139,RADIO MITRE S.A.,FM 99.9 LA 100,Capital Federal,Ministerio de la Producccion,Ministerio de Produccion - Primer Credito Pyme,2017-07-01,DA 448-09,2017_23538,279174.0,337800.54,no
Radio,12888,VOTIONIS S.A.,FM 98.3 MEGA,Capital Federal,Secretaria de Energia,Ministerio de Energia y Mineria - Difusion de Ahorro y Eficiencia Energetica - Gas,2017-07-01,DA 448-09,2017_23375,144309.6,174614.62,no
Radio,18725,ARGENTINOS MEDIA S.A.,AM 950 RADIO BELGRANO,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Haciendo Lo Que Hay Que Hacer,2017-07-01,DA 448-09,2017_23214,53323.2,64521.07,no
Radio,16788,IMC RADIOS S.A.,FM 102.3 ASPEN,Capital Federal,Ministerio de la Producccion,Ministerio de Produccion - Recategorizacion Pyme,2017-07-01,DA 448-09,2017_20111,20777.4,25140.65,no
Radio,11138,RADIODIFUSORA BUENOS AIRES S.A,FM 95.9 ROCK AND POP,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - el Estado en Tu Barrio,2017-07-01,DA 448-09,2017_26150,145741.68,176347.43,no
Radio,11138,RADIODIFUSORA BUENOS AIRES S.A,FM 95.9 ROCK AND POP,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - el Estado en Tu Barrio,2017-07-01,DA 448-09,2017_25354,170527.68,206338.49,no
Radio,11119,LS4 RADIO CONTINENTAL S.A.,40 PRINCIPALES,Capital Federal,Secretaria de Energia,Presidencia de la Nacion - Tecnopolis 2017 - Villa Martelli,2017-07-01,DA 448-09,2017_25394,117748.8,142476.05,no
Radio,11119,LS4 RADIO CONTINENTAL S.A.,AM 590 RADIO CONTINENTAL,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Tecnopolis 2017 - Villa Martelli,2017-07-01,DA 448-09,2017_25346,106488.0,128850.48,no
Radio,13852,NRG S.A.,FM 101.1 LATINA,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - el Estado en Tu Barrio,2017-07-01,DA 448-09,2017_24352,37179.0,44986.59,no
Radio,15036,DAK GRUPO CREATIVO S.R.L.,FM 90.3 DELTA,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - el Estado en Tu Barrio,2017-07-01,DA 448-09,2017_24353,2624.4,3175.52,no
Radio,11120,RADIODIFUSORA METRO S.A.,FM 95.1 METRO,Capital Federal,Ministerio de la Producccion,Ministerio de Produccion - Primer Credito Pyme,2017-07-01,DA 448-09,2017_23536,209662.02,253691.04,no
Radio,14561,DH COM S.A.,FM 101.5 RADIO POP,Capital Federal,Ministerio de Justicia y Derechos Humanos,Ministerio de Justicia - Regularizacion de Motos,2017-07-01,DA 448-09,2017_22576,180081.0,217898.01,no
Radio,11119,LS4 RADIO CONTINENTAL S.A.,40 PRINCIPALES,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Haciendo Lo Que Hay Que Hacer,2017-07-01,DA 448-09,2017_21730,73868.4,89380.76,no
Radio,15519,RADIO PRODUCTORA 2000 S.A.,FM 97.5 VALE,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Haciendo Lo Que Hay Que Hacer,2017-07-01,DA 448-09,2017_25971,99450.0,120334.5,no
Radio,18253,CHL S.A.,AM 630 RADIO RIVADAVIA,Capital Federal,I.N.S.S.J.P. (Pami),Pami - Vacunacion Antigripal 2017,2017-07-01,DA 448-09,2017_20635,112500.0,136125.0,no
Radio,18725,ARGENTINOS MEDIA S.A.,AM 950 RADIO BELGRANO,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Haciendo Lo Que Hay Que Hacer,2017-07-01,DA 448-09,2017_25894,71290.8,86261.87,no
Radio,14325,RADIODIFUSORA MILENIUM S.A.,FM 106.7 MILENIUM,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Haciendo Lo Que Hay Que Hacer,2017-07-01,DA 448-09,2017_25756,7675.2,9286.99,no
Radio,16788,IMC RADIOS S.A.,FM 102.3 ASPEN,Capital Federal,Secretaria de Energia,Presidencia de la Nacion - Tecnopolis 2017 - Villa Martelli,2017-07-01,DA 448-09,2017_25389,27123.84,32819.85,no
Radio,18496,POMELO COMUNICACIONES Y SERVICIOS S.R.L.,FM 107.9 ESPN,Capital Federal,Secretaria de Energia,Presidencia de la Nacion - Tecnopolis 2017 - Villa Martelli,2017-07-01,DA 448-09,2017_25390,80000.0,96800.0,no
Radio,11139,RADIO MITRE S.A.,AM 790 RADIO MITRE,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Tecnopolis 2017 - Villa Martelli,2017-07-01,DA 448-09,2017_25345,184237.5,222927.38,no
Radio,18725,ARGENTINOS MEDIA S.A.,AM 950 RADIO BELGRANO,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Haciendo Lo Que Hay Que Hacer,2017-07-01,DA 448-09,2017_24922,69552.0,84157.92,no
Radio,18657,DIFUSORA BAIRES S.A.,FM 94.3 DISNEY,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - el Estado en Tu Barrio,2017-07-01,DA 448-09,2017_24348,31104.0,37635.84,no
Radio,15519,RADIO PRODUCTORA 2000 S.A.,FM 97.5 VALE,Capital Federal,Secretaria de Energia,Ministerio de Energia y Mineria - Difusion de Ahorro y Eficiencia Energetica - Gas,2017-07-01,DA 448-09,2017_23373,120334.5,145604.75,no
Radio,15519,RADIO PRODUCTORA 2000 S.A.,FM 97.5 VALE,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Haciendo Lo Que Hay Que Hacer,2017-07-01,DA 448-09,2017_23364,88663.5,107282.84,no
